lat,lng
41.38947509654146,2.182649418745647
41.39035121959805,2.1815734054693876
41.39034448023499,2.1816362875392765
41.39027708656591,2.181788439690524
41.39012208086188,2.1818412157134657
41.38965369181493,2.182433121268643
41.389721086130244,2.182425261009907
41.38973793469816,2.1824186640070393
41.38963347350671,2.1824585267477716
41.389616624911724,2.182495161167952
